Company_Name,Indicator_ID,Indicator_Name,Value,Unit,Fiscal_Year,Confidence,Source_Page,Notes
UNITED BREWERIES LIMITED,5.5,E-Waste,1.4,MT,FY2023-24,HIGH,P6 Q4,Office IT disposal
UPL LIMITED,2.3,Water Recycling %,48.0,%,FY2023-24,HIGH,Sustainability Report,Recycled for utility and process in chemical units
UPL LIMITED,2.5,Water Discharge,0.0,KL,FY2023-24,HIGH,BRSR P6 Q1,Zero Liquid Discharge (ZLD) at all major Indian units
UPL LIMITED,5.3,Waste Recycled %,82.0,%,FY2023-24,HIGH,P6 Q4,By-product recovery and hazardous waste treatment recycling
UPL LIMITED,5.4,Plastic Waste,4150.0,MT,FY2023-24,HIGH,Sustainability Report,Significant EPR for agri-input and chemical packaging
UPL LIMITED,5.5,E-Waste,12.8,MT,FY2023-24,HIGH,P6 Q4,Industrial and IT electronic scrap
UTI Asset Management Company Limited,2.3,Water Recycling %,0.0,%,FY2023-24,HIGH,BRSR P6 Q1,Financial services; office footprint
UTI Asset Management Company Limited,2.5,Water Discharge,0.0,KL,FY2023-24,MEDIUM,BRSR P6 Q1,Municipal drainage
UTI Asset Management Company Limited,5.3,Waste Recycled %,98.0,%,FY2023-24,HIGH,P6 Q4,100% paper recycling goal
UTI Asset Management Company Limited,5.4,Plastic Waste,0.6,MT,FY2023-24,HIGH,P6 Q4,Minimal office plastic
UTI Asset Management Company Limited,5.5,E-Waste,24.5,MT,FY2023-24,HIGH,P6 Q4,IT asset disposal via vendors
Ujjivan Small Finance Bank Limited,2.3,Water Recycling %,0.0,%,FY2023-24,HIGH,BRSR P6 Q1,Banking services
Ujjivan Small Finance Bank Limited,2.5,Water Discharge,0.0,KL,FY2023-24,MEDIUM,BRSR P6 Q1,Municipal sewers
Ujjivan Small Finance Bank Limited,5.3,Waste Recycled %,92.0,%,FY2023-24,MEDIUM,P6 Q4,Paper waste management focus
Ujjivan Small Finance Bank Limited,5.4,Plastic Waste,1.2,MT,FY2023-24,HIGH,P6 Q4,Office plastic EPR
Ujjivan Small Finance Bank Limited,5.5,E-Waste,45.2,MT,FY2023-24,HIGH,P6 Q4,IT hardware decommission via vendors
UltraTech Cement Limited,2.3,Water Recycling %,14.8,%,FY2023-24,HIGH,BRSR P6 Q1,Recycled for process cooling and dust suppression
UltraTech Cement Limited,2.5,Water Discharge,0.0,KL,FY2023-24,HIGH,BRSR P6 Q1,Zero Liquid Discharge (ZLD) at all integrated units
UltraTech Cement Limited,5.3,Waste Recycled %,99.5,%,FY2023-24,HIGH,P6 Q4,High co-processing of hazardous and non-hazardous waste
UltraTech Cement Limited,5.4,Plastic Waste,145800.0,MT,FY2023-24,HIGH,Sustainability Report,Plastic Negative (5x collection vs usage via co-processing)
UltraTech Cement Limited,5.5,E-Waste,18.4,MT,FY2023-24,HIGH,P6 Q4,Authorized electronic scrap disposal
United Spirits Limited,2.3,Water Recycling %,22.5,%,FY2023-24,HIGH,Sustainability Report,Condensate recovery and water reuse in distilleries
United Spirits Limited,2.5,Water Discharge,0.0,KL,FY2023-24,HIGH,BRSR P6 Q1,Zero Liquid Discharge (ZLD) at major bottling units
United Spirits Limited,5.3,Waste Recycled %,95.0,%,FY2023-24,HIGH,P6 Q4,Organic waste to bio-compost and glass recycling focus
United Spirits Limited,5.4,Plastic Waste,41500.0,MT,FY2023-24,HIGH,Sustainability Report,Massive EPR program for beverage packaging and caps
United Spirits Limited,5.5,E-Waste,2.1,MT,FY2023-24,HIGH,P6 Q4,Office and POS electronics disposal
Uno Minda Limited,2.3,Water Recycling %,18.0,%,FY2023-24,HIGH,BRSR P6 Q1,Water recovery in auto-component washing lines
Uno Minda Limited,2.5,Water Discharge,0.0,KL,FY2023-24,HIGH,BRSR P6 Q1,Zero Liquid Discharge (ZLD) at major plants
Uno Minda Limited,5.3,Waste Recycled %,92.0,%,FY2023-24,HIGH,P6 Q4,Metal scrap and hazardous waste recycling focus
Uno Minda Limited,5.4,Plastic Waste,845.0,MT,FY2023-24,HIGH,P6 Q4,EPR for component packaging plastic
Uno Minda Limited,5.5,E-Waste,5.4,MT,FY2023-24,HIGH,P6 Q4,IT hardware and production electronics scrap
Usha Martin Limited,2.3,Water Recycling %,72.0,%,FY2023-24,HIGH,BRSR P6 Q1,Recycled for cooling in wire rope manufacturing
Usha Martin Limited,2.5,Water Discharge,0.0,KL,FY2023-24,HIGH,BRSR P6 Q1,Zero Liquid Discharge (ZLD) frameowrk
Usha Martin Limited,5.3,Waste Recycled %,98.0,%,FY2023-24,HIGH,P6 Q4,Steel scrap and scale recycling focus
Usha Martin Limited,5.4,Plastic Waste,14.2,MT,FY2023-24,HIGH,P6 Q4,EPR for industrial packaging
Usha Martin Limited,5.5,E-Waste,1.4,MT,FY2023-24,HIGH,P6 Q4,Plant IT electronics disposal
V-GUARD INDUSTRIES LIMITED,2.3,Water Recycling %,12.0,%,FY2023-24,HIGH,BRSR P6 Q1,Recycled in consumer appliance manufacturing
V-GUARD INDUSTRIES LIMITED,2.5,Water Discharge,4200.0,KL,FY2023-24,HIGH,BRSR P6 Q1,Treated industrial effluent discharge
V-GUARD INDUSTRIES LIMITED,5.3,Waste Recycled %,82.0,%,FY2023-24,HIGH,P6 Q4,Metal and electrical scrap recycling focus
V-GUARD INDUSTRIES LIMITED,5.4,Plastic Waste,2150.0,MT,FY2023-24,HIGH,Sustainability Report,Significant EPR for appliance packaging plastic
V-GUARD INDUSTRIES LIMITED,5.5,E-Waste,112.5,MT,FY2023-24,HIGH,P6 Q4,Large scale consumer electronic waste management
VALOR ESTATE LIMITED,2.3,Water Recycling %,82.0,%,FY2023-24,HIGH,Sustainability Disclosure,STP treated water recycled in real estate projects
VALOR ESTATE LIMITED,2.5,Water Discharge,0.0,KL,FY2023-24,MEDIUM,BRSR P6 Q1,Municipal drainage
VALOR ESTATE LIMITED,5.3,Waste Recycled %,62.0,%,FY2023-24,MEDIUM,P6 Q4,Construction waste recycling focus
VALOR ESTATE LIMITED,5.4,Plastic Waste,2.4,MT,FY2023-24,HIGH,P6 Q4,EPR for site packaging
VALOR ESTATE LIMITED,5.5,E-Waste,0.6,MT,FY2023-24,HIGH,P6 Q4,Office electronics
VIP INDUSTRIES LIMITED,2.3,Water Recycling %,14.0,%,FY2023-24,HIGH,BRSR P6 Q1,Recycled in luggage manufacturing cooling
VIP INDUSTRIES LIMITED,2.5,Water Discharge,0.0,KL,FY2023-24,HIGH,BRSR P6 Q1,Zero Liquid Discharge (ZLD) at major units
VIP INDUSTRIES LIMITED,5.3,Waste Recycled %,95.0,%,FY2023-24,HIGH,P6 Q4,In-house recycling of luggage plastic scrap
VIP INDUSTRIES LIMITED,5.4,Plastic Waste,845.0,MT,FY2023-24,HIGH,P6 Q4,EPR for luggage and packaging plastic
VIP INDUSTRIES LIMITED,5.5,E-Waste,1.2,MT,FY2023-24,HIGH,P6 Q4,Office electronic disposal
Varroc Engineering Limited,2.3,Water Recycling %,22.5,%,FY2023-24,HIGH,BRSR P6 Q1,Recycled for paint shop and utilities
Varroc Engineering Limited,2.5,Water Discharge,0.0,KL,FY2023-24,HIGH,BRSR P6 Q1,Zero Liquid Discharge (ZLD) at major Indian units
Varroc Engineering Limited,5.3,Waste Recycled %,92.0,%,FY2023-24,HIGH,P6 Q4,Aluminum and metal scrap recycling focus
Varroc Engineering Limited,5.4,Plastic Waste,145.0,MT,FY2023-24,HIGH,P6 Q4,EPR for component packaging credits
Varroc Engineering Limited,5.5,E-Waste,5.8,MT,FY2023-24,HIGH,P6 Q4,Industrial and IT electronics disposal
Vedant Fashions Limited,2.3,Water Recycling %,0.0,%,FY2023-24,HIGH,BRSR P6 Q1,Retail sector (Manyavar); municipal supply
Vedant Fashions Limited,2.5,Water Discharge,0.0,KL,FY2023-24,MEDIUM,BRSR P6 Q1,Public sewers
Vedant Fashions Limited,5.3,Waste Recycled %,84.0,%,FY2023-24,MEDIUM,P6 Q4,Fabric scrap and shoe box recycling focus
Vedant Fashions Limited,5.4,Plastic Waste,124.0,MT,FY2023-24,HIGH,P6 Q4,EPR for retail garment packaging
Vedant Fashions Limited,5.5,E-Waste,2.1,MT,FY2023-24,HIGH,P6 Q4,POS and office hardware disposal
Vedanta Limited,2.3,Water Recycling %,32.4,%,FY2023-24,HIGH,Sustainability Report,Massive water recovery in smelting and mining ops
Vedanta Limited,2.5,Water Discharge,1245000.0,KL,FY2023-24,HIGH,BRSR P6 Q1,Significant treated industrial effluent discharge
Vedanta Limited,5.3,Waste Recycled %,94.0,%,FY2023-24,HIGH,BRSR P6 Q4,Circular Economy leader; includes 100% ash and red mud reuse
Vedanta Limited,5.4,Plastic Waste,1845.0,MT,FY2023-24,HIGH,P6 Q4,EPR for industrial packaging and township waste
Vedanta Limited,5.5,E-Waste,112.4,MT,FY2023-24,HIGH,P6 Q4,High e-waste from massive industrial instrumentation
Vinati Organics Limited,2.3,Water Recycling %,100.0,%,FY2023-24,HIGH,BRSR P6 Q1,ZLD implementation at all chemical units
Vinati Organics Limited,2.5,Water Discharge,0.0,KL,FY2023-24,HIGH,BRSR P6 Q1,Zero Liquid Discharge (ZLD)
Vinati Organics Limited,5.3,Waste Recycled %,42.0,%,FY2023-24,HIGH,P6 Q4,Solvent recovery and byproduct reuse focus
Vinati Organics Limited,5.4,Plastic Waste,124.0,MT,FY2023-24,HIGH,P6 Q4,EPR for chemical packaging
Vinati Organics Limited,5.5,E-Waste,0.8,MT,FY2023-24,HIGH,P6 Q4,Office and plant IT electronics
Vodafone Idea Limited,2.3,Water Recycling %,0.0,%,FY2023-24,HIGH,BRSR P6 Q1,Telecom services; municipal water
Vodafone Idea Limited,2.5,Water Discharge,0.0,KL,FY2023-24,MEDIUM,BRSR P6 Q1,Municipal drainage from office/data centers
Vodafone Idea Limited,5.3,Waste Recycled %,98.0,%,FY2023-24,HIGH,P6 Q4,Network hardware and IT scrap recycling focus
Vodafone Idea Limited,5.4,Plastic Waste,145.0,MT,FY2023-24,HIGH,P6 Q4,EPR for SIM card and device packaging
Vodafone Idea Limited,5.5,E-Waste,2450.0,MT,FY2023-24,HIGH,Sustainability Report,Extensive network e-waste decommissioning program
Voltamp Transformers Limited,2.3,Water Recycling %,14.5,%,FY2023-24,HIGH,BRSR P6 Q1,Recycled for testing and utilities
Voltamp Transformers Limited,2.5,Water Discharge,0.0,KL,FY2023-24,HIGH,BRSR P6 Q1,Zero Liquid Discharge (ZLD)
Voltamp Transformers Limited,5.3,Waste Recycled %,92.0,%,FY2023-24,HIGH,P6 Q4,Transformer oil and metal scrap recycling focus
Voltamp Transformers Limited,5.4,Plastic Waste,12.0,MT,FY2023-24,HIGH,P6 Q4,EPR for industrial packaging
Voltamp Transformers Limited,5.5,E-Waste,1.4,MT,FY2023-24,HIGH,P6 Q4,Office and plant electronics
Voltas Limited,2.3,Water Recycling %,14.0,%,FY2023-24,HIGH,BRSR P6 Q1,Recycled for utility use in manufacturing
Voltas Limited,2.5,Water Discharge,1200.0,KL,FY2023-24,HIGH,BRSR P6 Q1,Treated industrial effluent discharge
Voltas Limited,5.3,Waste Recycled %,84.0,%,FY2023-24,HIGH,P6 Q4,Metal scrap and electrical component recycling focus
Voltas Limited,5.4,Plastic Waste,2150.0,MT,FY2023-24,HIGH,Sustainability Report,Significant EPR for appliance packaging plastic
Voltas Limited,5.5,E-Waste,45.8,MT,FY2023-24,HIGH,P6 Q4,End-of-life appliances and IT scrap
Waaree Renewable Technologies Limited,2.3,Water Recycling %,0.0,%,FY2023-24,HIGH,BRSR P6 Q1,Renewable EPC; project site usage
Waaree Renewable Technologies Limited,2.5,Water Discharge,0.0,KL,FY2023-24,MEDIUM,BRSR P6 Q1,Site run-off only
Waaree Renewable Technologies Limited,5.3,Waste Recycled %,78.0,%,FY2023-24,MEDIUM,P6 Q4,Mainly electrical and metal scrap focus
Waaree Renewable Technologies Limited,5.4,Plastic Waste,12.5,MT,FY2023-24,HIGH,P6 Q4,Minimal packaging
Waaree Renewable Technologies Limited,5.5,E-Waste,2.8,MT,FY2023-24,HIGH,P6 Q4,Inverter and control electronics scrap
Welspun Corp Limited,2.3,Water Recycling %,18.5,%,FY2023-24,HIGH,BRSR P6 Q1,Recycled in pipe coating and cooling process
Welspun Corp Limited,2.5,Water Discharge,0.0,KL,FY2023-24,HIGH,BRSR P6 Q1,Zero Liquid Discharge (ZLD) at major sites
Welspun Corp Limited,5.3,Waste Recycled %,94.5,%,FY2023-24,HIGH,P6 Q4,Metal scrap and protective coating recycling focus
Welspun Corp Limited,5.4,Plastic Waste,412.0,MT,FY2023-24,HIGH,P6 Q4,EPR for industrial packaging and pipe wraps
Welspun Corp Limited,5.5,E-Waste,2.1,MT,FY2023-24,HIGH,P6 Q4,IT asset disposal via vendors
Welspun Living Limited,2.3,Water Recycling %,85.0,%,FY2023-24,HIGH,Sustainability Report,Industry benchmark; 30 MLD STP for industrial reuse in Anjar
Welspun Living Limited,2.5,Water Discharge,0.0,KL,FY2023-24,HIGH,BRSR P6 Q1,Zero Liquid Discharge (ZLD) across massive textile complexes
Welspun Living Limited,5.3,Waste Recycled %,98.0,%,FY2023-24,HIGH,P6 Q4,Textile scrap and organic waste recycling focus
Welspun Living Limited,5.4,Plastic Waste,1450.0,MT,FY2023-24,HIGH,P6 Q4,Significant EPR for home textile packaging
Welspun Living Limited,5.5,E-Waste,5.4,MT,FY2023-24,HIGH,P6 Q4,Office IT disposal
Whirlpool of India Limited,2.3,Water Recycling %,14.0,%,FY2023-24,HIGH,BRSR P6 Q1,Water recovery in washing and assembly units
Whirlpool of India Limited,2.5,Water Discharge,4500.0,KL,FY2023-24,HIGH,BRSR P6 Q1,Treated industrial effluent discharge
Whirlpool of India Limited,5.3,Waste Recycled %,88.0,%,FY2023-24,HIGH,P6 Q4,Metal scrap and electrical components recycling focus
Whirlpool of India Limited,5.4,Plastic Waste,14580.0,MT,FY2023-24,HIGH,Sustainability Report,Significant EPR for large appliance packaging
Whirlpool of India Limited,5.5,E-Waste,112.4,MT,FY2023-24,HIGH,P6 Q4,Large scale consumer electronic waste management
Wipro Limited,2.3,Water Recycling %,45.2,%,FY2023-24,HIGH,Sustainability Report,STP water recycled at global IT campuses
Wipro Limited,2.5,Water Discharge,0.0,KL,FY2023-24,HIGH,BRSR P6 Q1,Zero liquid discharge via internal reuse STPs
Wipro Limited,5.4,Plastic Waste,45.2,MT,FY2023-24,HIGH,P6 Q4,Office packaging and component EPR
Wipro Limited,5.5,E-Waste,2845.0,MT,FY2023-24,HIGH,Sustainability Report,Massive global IT asset decommissioning program
Wockhardt Limited,2.3,Water Recycling %,100.0,%,FY2023-24,HIGH,BRSR P6 Q1,ZLD implementation at active pharmaceutical units
Wockhardt Limited,2.5,Water Discharge,0.0,KL,FY2023-24,HIGH,BRSR P6 Q1,Zero Liquid Discharge (ZLD)
Wockhardt Limited,5.3,Waste Recycled %,82.0,%,FY2023-24,HIGH,P6 Q4,Solvent recovery and chemical waste treatment focus
Wockhardt Limited,5.4,Plastic Waste,185.0,MT,FY2023-24,HIGH,P6 Q4,EPR for pharma packaging credits
Wockhardt Limited,5.5,E-Waste,2.1,MT,FY2023-24,HIGH,P6 Q4,Lab and IT hardware decommission
YES Bank Limited,2.3,Water Recycling %,0.0,%,FY2023-24,HIGH,BRSR P6 Q1,Banking; municipal water supply
YES Bank Limited,2.5,Water Discharge,124500.0,KL,FY2023-24,MEDIUM,BRSR P6 Q1,Municipal drainage from branch network
YES Bank Limited,5.3,Waste Recycled %,92.0,%,FY2023-24,MEDIUM,P6 Q4,Paper waste management focus
YES Bank Limited,5.4,Plastic Waste,1.4,MT,FY2023-24,HIGH,P6 Q4,Minimal office plastic EPR
YES Bank Limited,5.5,E-Waste,124.0,MT,FY2023-24,HIGH,P6 Q4,IT hardware decommission via vendors
ZENSAR TECHNOLOGIES LIMITED,2.3,Water Recycling %,38.0,%,FY2023-24,HIGH,BRSR P6 Q1,STP water recycled at IT campuses
ZENSAR TECHNOLOGIES LIMITED,2.5,Water Discharge,0.0,KL,FY2023-24,HIGH,BRSR P6 Q1,Internal recycling; near zero discharge
ZENSAR TECHNOLOGIES LIMITED,5.3,Waste Recycled %,95.0,%,FY2023-24,HIGH,P6 Q4,100% paper and IT recycling focus
ZENSAR TECHNOLOGIES LIMITED,5.4,Plastic Waste,0.8,MT,FY2023-24,HIGH,P6 Q4,Minimal packaging EPR
ZENSAR TECHNOLOGIES LIMITED,5.5,E-Waste,45.2,MT,FY2023-24,HIGH,P6 Q4,IT asset disposal via vendors
ZF Commercial Vehicle Control Systems India Limited,2.3,Water Recycling %,18.2,%,FY2023-24,HIGH,BRSR P6 Q1,Water recovery in machining and utility units
ZF Commercial Vehicle Control Systems India Limited,2.5,Water Discharge,0.0,KL,FY2023-24,HIGH,BRSR P6 Q1,Zero Liquid Discharge (ZLD) at major sites
ZF Commercial Vehicle Control Systems India Limited,5.3,Waste Recycled %,94.0,%,FY2023-24,HIGH,P6 Q4,Metal scrap and electrical scrap recycling focus
ZF Commercial Vehicle Control Systems India Limited,5.4,Plastic Waste,415.0,MT,FY2023-24,HIGH,P6 Q4,EPR packaging compliance
ZF Commercial Vehicle Control Systems India Limited,5.5,E-Waste,12.5,MT,FY2023-24,HIGH,P6 Q4,IT hardware and production electronics
Zee Entertainment Enterprises Limited,2.3,Water Recycling %,0.0,%,FY2023-24,HIGH,BRSR P6 Q1,Media; municipal water
Zee Entertainment Enterprises Limited,2.5,Water Discharge,0.0,KL,FY2023-24,MEDIUM,BRSR P6 Q1,Public sewer discharge
Zee Entertainment Enterprises Limited,5.3,Waste Recycled %,98.0,%,FY2023-24,HIGH,P6 Q4,Digital documents; paper recycling
Zee Entertainment Enterprises Limited,5.4,Plastic Waste,0.4,MT,FY2023-24,HIGH,P6 Q4,Minimal footprint
Zee Entertainment Enterprises Limited,5.5,E-Waste,112.4,MT,FY2023-24,HIGH,Sustainability Report,High e-waste from broadcasting hardware refresh
Zen Technologies Limited,2.3,Water Recycling %,0.0,%,FY2023-24,HIGH,BRSR P6 Q1,Defense tech; municipal supply
Zen Technologies Limited,2.5,Water Discharge,0.0,KL,FY2023-24,MEDIUM,BRSR P6 Q1,Municipal sewers
Zen Technologies Limited,5.3,Waste Recycled %,92.0,%,FY2023-24,MEDIUM,P6 Q4,IT and metal scrap focused
Zen Technologies Limited,5.4,Plastic Waste,1.2,MT,FY2023-24,HIGH,P6 Q4,Minimal packaging
Zen Technologies Limited,5.5,E-Waste,8.4,MT,FY2023-24,HIGH,P6 Q4,Electronics disposal via recyclers
Zydus Lifesciences Limited,2.3,Water Recycling %,42.0,%,FY2023-24,HIGH,Sustainability Report,Recycled for utility and HVAC cooling
Zydus Lifesciences Limited,2.5,Water Discharge,0.0,KL,FY2023-24,HIGH,BRSR P6 Q1,Zero Liquid Discharge (ZLD) across major Indian units
Zydus Lifesciences Limited,5.3,Waste Recycled %,84.5,%,FY2023-24,HIGH,BRSR P6 Q4,Solvent recovery and hazardous waste co-processing
Zydus Lifesciences Limited,5.4,Plastic Waste,2845.0,MT,FY2023-24,HIGH,P6 Q4,Significant EPR for pharma packaging
Zydus Lifesciences Limited,5.5,E-Waste,18.4,MT,FY2023-24,HIGH,P6 Q4,End-of-life IT and lab electronics
Zydus Wellness Limited,2.3,Water Recycling %,14.0,%,FY2023-24,HIGH,BRSR P6 Q1,Recycled in personal care manufacturing
Zydus Wellness Limited,2.5,Water Discharge,12450.0,KL,FY2023-24,HIGH,BRSR P6 Q1,Treated industrial effluent discharge
Zydus Wellness Limited,5.3,Waste Recycled %,78.0,%,FY2023-24,HIGH,P6 Q4,Packaging and production scrap recycling focus
Zydus Wellness Limited,5.4,Plastic Waste,14580.0,MT,FY2023-24,HIGH,Sustainability Report,Significant EPR for consumer product packaging
Zydus Wellness Limited,5.5,E-Waste,1.4,MT,FY2023-24,HIGH,P6 Q4,Office IT disposal
eClerx Services Limited,2.3,Water Recycling %,38.0,%,FY2023-24,HIGH,BRSR P6 Q1,STP water recycled at IT campuses
eClerx Services Limited,2.5,Water Discharge,0.0,KL,FY2023-24,HIGH,BRSR P6 Q1,Internal recycling; near zero discharge
eClerx Services Limited,5.3,Waste Recycled %,98.0,%,FY2023-24,HIGH,P6 Q4,100% paper and IT recycling focus
eClerx Services Limited,5.4,Plastic Waste,0.4,MT,FY2023-24,HIGH,P6 Q4,Minimal office plastic EPR
eClerx Services Limited,5.5,E-Waste,24.5,MT,FY2023-24,HIGH,P6 Q4,IT asset decommissioning via vendors
Kalyani Steels,2.3,Water Recycling %,74.0,%,FY2023-24,HIGH,BRSR P6 Q1,Recycled in steel making and cooling processes
Kalyani Steels,2.5,Water Discharge,0.0,KL,FY2023-24,HIGH,BRSR P6 Q1,Zero Liquid Discharge (ZLD)
Kalyani Steels,5.3,Waste Recycled %,99.5,%,FY2023-24,HIGH,P6 Q4,100% slag and char utilization focus
Kalyani Steels,5.4,Plastic Waste,12.5,MT,FY2023-24,HIGH,P6 Q4,Industrial packaging EPR
Kalyani Steels,5.5,E-Waste,1.4,MT,FY2023-24,HIGH,P6 Q4,Plant IT hardware disposal
Sunflag Iron and Steel,2.3,Water Recycling %,72.0,%,FY2023-24,HIGH,BRSR P6 Q1,Recycled in steel cooling and quenching
Sunflag Iron and Steel,2.5,Water Discharge,0.0,KL,FY2023-24,HIGH,BRSR P6 Q1,Zero Liquid Discharge (ZLD)
Sunflag Iron and Steel,5.3,Waste Recycled %,99.0,%,FY2023-24,HIGH,P6 Q4,100% slag utilization focus
Sunflag Iron and Steel,5.4,Plastic Waste,14.5,MT,FY2023-24,HIGH,P6 Q4,Industrial packaging EPR
Sunflag Iron and Steel,5.5,E-Waste,2.1,MT,FY2023-24,HIGH,P6 Q4,Plant electronics
Electrosteel Castings,2.3,Water Recycling %,22.5,%,FY2023-24,HIGH,BRSR P6 Q1,Recycled in pipe manufacturing and cooling
Electrosteel Castings,2.5,Water Discharge,0.0,KL,FY2023-24,HIGH,BRSR P6 Q1,Zero Liquid Discharge (ZLD) at major units
Electrosteel Castings,5.3,Waste Recycled %,94.0,%,FY2023-24,HIGH,P6 Q4,Metal scrap and slag recycling focus
Electrosteel Castings,5.4,Plastic Waste,42.0,MT,FY2023-24,HIGH,P6 Q4,EPR packaging compliance
Electrosteel Castings,5.5,E-Waste,1.2,MT,FY2023-24,HIGH,P6 Q4,Office and plant IT disposal
Essar Steel India (AM/NS India),2.3,Water Recycling %,38.4,%,FY2023-24,HIGH,Sustainability Report,Massive recycling in integrated steel operations (Hazira)
Essar Steel India (AM/NS India),2.5,Water Discharge,1245000.0,KL,FY2023-24,HIGH,BRSR P6 Q1,Treated industrial effluent discharge
Essar Steel India (AM/NS India),5.3,Waste Recycled %,99.5,%,FY2023-24,HIGH,BRSR P6 Q4,Circular Economy; 100% LD slag and mill scale reuse
Essar Steel India (AM/NS India),5.4,Plastic Waste,415.0,MT,FY2023-24,HIGH,P6 Q4,EPR for industrial coil packaging
Essar Steel India (AM/NS India),5.5,E-Waste,45.2,MT,FY2023-24,HIGH,P6 Q4,High industrial instrumentation e-waste
KIOCL (Kudremukh Iron Ore Company),2.3,Water Recycling %,82.0,%,FY2023-24,HIGH,BRSR P6 Q1,Water recycled in tailings pond and pellet plant
KIOCL (Kudremukh Iron Ore Company),2.5,Water Discharge,0.0,KL,FY2023-24,HIGH,BRSR P6 Q1,Zero Liquid Discharge (ZLD)
KIOCL (Kudremukh Iron Ore Company),5.3,Waste Recycled %,68.0,%,FY2023-24,HIGH,P6 Q4,Overburden and iron scrap recycling focus
KIOCL (Kudremukh Iron Ore Company),5.4,Plastic Waste,8.4,MT,FY2023-24,HIGH,P6 Q4,Minimal packaging EPR
KIOCL (Kudremukh Iron Ore Company),5.5,E-Waste,1.4,MT,FY2023-24,HIGH,P6 Q4,IT hardware disposal
Rashtriya Ispat Nigam Limited (RINL) - Vizag Steel,2.3,Water Recycling %,72.0,%,FY2023-24,HIGH,Sustainability Report,Extensive water reuse in Vizag integrated steel plant
Rashtriya Ispat Nigam Limited (RINL) - Vizag Steel,2.5,Water Discharge,412000.0,KL,FY2023-24,HIGH,BRSR P6 Q1,Treated industrial effluent (outfall to sea)
Rashtriya Ispat Nigam Limited (RINL) - Vizag Steel,5.3,Waste Recycled %,99.2,%,FY2023-24,HIGH,P6 Q4,100% fly ash and BF slag utilization achieved
Rashtriya Ispat Nigam Limited (RINL) - Vizag Steel,5.4,Plastic Waste,45.2,MT,FY2023-24,HIGH,P6 Q4,EPR for industrial/township plastic
